P_ID,ITEM_ID,BRAND,RATING,MODEL_ATTR,JOINS
P3769,Camera & Photo,Canon,5,Female,3769
P3770,Camera & Photo,Olympus,3,Female,3770
P3771,Camera & Photo,Canon,1,Female,3771
P3772,Camera & Photo,HP,5,Male,3772
P3773,Camera & Photo,JVC,5,Female,3773
P3774,Camera & Photo,Canon,5,Female,3774
P3775,Camera & Photo,Kodak,4,Female&Male,3775
P3776,Camera & Photo,Kodak,4,Female&Male,3776
P3777,Camera & Photo,Canon,4,Female,3777
P3778,Camera & Photo,Canon,5,Female,3778
P3779,Computers & Accessories,Linksys,5,Female,3779
P3780,Camera & Photo,Kodak,4,Female&Male,3780
P3781,Camera & Photo,Canon,5,Female,3781
P3782,Camera & Photo,Nikon,2,Female,3782
P3783,Camera & Photo,Nikon,2,Male,3783
P3784,Computers & Accessories,Sennheiser,4,Male,3784
P3785,Camera & Photo,Olympus,5,Female,3785
P3786,Computers & Accessories,Linksys,4,Female,3786
P3787,Camera & Photo,Polaroid,3,Female&Male,3787
P3788,Camera & Photo,Olympus,4,Female,3788
P3789,Camera & Photo,Canon,5,Male,3789
P3790,Camera & Photo,Canon,5,Female,3790
P3791,Computers & Accessories,Sennheiser,2,Male,3791
P3792,Camera & Photo,Olympus,4,Female,3792
P3793,Computers & Accessories,Linksys,4,Female&Male,3793
P3794,Computers & Accessories,Linksys,4,Female,3794
P3795,Camera & Photo,Olympus,4,Female,3795
P3796,Camera & Photo,Olympus,4,Female,3796
P3797,Computers & Accessories,Sennheiser,4,Male,3797
P3798,Camera & Photo,Olympus,1,Female,3798
P3799,Camera & Photo,Nikon,1,Male,3799
P3800,Camera & Photo,Olympus,4,Female,3800
P3801,Camera & Photo,Vivitar,2,Female,3801
P3802,Camera & Photo,Fujifilm,4,Male,3802
P3803,Camera & Photo,Fujifilm,5,Female,3803
P3804,Camera & Photo,Canon,4,Male,3804
P3805,Camera & Photo,Olympus,4,Female,3805
P3806,Camera & Photo,Kodak,4,Female,3806
P3807,Computers & Accessories,Linksys,5,Female,3807
P3808,Camera & Photo,Kodak,5,Female,3808
P3809,Camera & Photo,Olympus,4,Female,3809
P3810,Camera & Photo,Kodak,5,Female&Male,3810
P3811,Camera & Photo,Kodak,5,Female,3811
P3812,Camera & Photo,Kodak,5,Female,3812
P3813,Camera & Photo,Canon,4,Female,3813
P3814,Camera & Photo,Panasonic,5,Female,3814
P3815,Computers & Accessories,Linksys,5,Female,3815
P3816,Camera & Photo,Fujifilm,5,Female,3816
P3817,Camera & Photo,Olympus,4,Female,3817
P3818,Camera & Photo,Canon,5,Female,3818
P3819,Camera & Photo,Fujifilm,4,Male,3819
P3820,Computers & Accessories,Linksys,4,Female,3820
P3821,Camera & Photo,Canon,4,Female,3821
P3822,Camera & Photo,Canon,4,Female,3822
P3823,Camera & Photo,Canon,1,Female,3823
P3824,Camera & Photo,Canon,4,Female,3824
P3825,Computers & Accessories,Linksys,4,Female,3825
P3826,Camera & Photo,Kodak,5,Female,3826
P3827,Computers & Accessories,Linksys,4,Female,3827
P3828,Camera & Photo,Kodak,5,Female&Male,3828
P3829,Camera & Photo,Canon,4,Male,3829
P3830,Camera & Photo,Kodak,4,Female&Male,3830
P3831,Camera & Photo,Kodak,5,Female,3831
P3832,Camera & Photo,Nikon,4,Female,3832
P3833,Computers & Accessories,Sony,3,Female,3833
P3834,Computers & Accessories,Linksys,3,Female,3834
P3835,Camera & Photo,Canon,5,Female,3835
P3836,Camera & Photo,Panasonic,5,Female,3836
P3837,Camera & Photo,HP,2,Male,3837
P3838,Camera & Photo,Kodak,5,Female,3838
P3839,Camera & Photo,Fujifilm,4,Female,3839
P3840,Computers & Accessories,Linksys,5,Female,3840
P3841,Camera & Photo,Canon,1,Female,3841
P3842,Camera & Photo,Canon,2,Female,3842
P3843,Camera & Photo,Nikon,5,Female,3843
P3844,Camera & Photo,Canon,5,Female,3844
P3845,Camera & Photo,Kodak,5,Female&Male,3845
P3846,Camera & Photo,Canon,5,Male,3846
P3847,Camera & Photo,Canon,5,Female,3847
P3848,Camera & Photo,Canon,3,Female,3848
P3849,Camera & Photo,Olympus,3,Female,3849
P3850,Camera & Photo,Olympus,1,Female,3850
P3851,Camera & Photo,Nikon,5,Male,3851
P3852,Camera & Photo,Kodak,4,Male,3852
P3853,Camera & Photo,Canon,3,Female,3853
P3854,Camera & Photo,Canon,3,Female,3854
P3855,Camera & Photo,Canon,5,Female,3855
P3856,Camera & Photo,Kodak,4,Female,3856
P3857,Computers & Accessories,Linksys,5,Female,3857
P3858,Camera & Photo,Olympus,1,Female,3858
P3859,Camera & Photo,Kodak,5,Female,3859
P3860,Camera & Photo,Kodak,3,Female,3860
P3861,Computers & Accessories,Apple,5,Female&Male,3861
P3862,Home Audio,Bose,5,Male,3862
P3863,Camera & Photo,Kodak,5,Female,3863
P3864,Camera & Photo,Panasonic,4,Female,3864
P3865,Camera & Photo,Kodak,4,Female,3865
P3866,Camera & Photo,Kodak,4,Female,3866
P3867,Camera & Photo,Canon,4,Male,3867
P3868,Camera & Photo,Canon,2,Male,3868
P3869,Camera & Photo,Olympus,3,Male,3869
P3870,Computers & Accessories,Linksys,5,Female,3870
P3871,Camera & Photo,Panasonic,5,Female,3871
P3872,Camera & Photo,Panasonic,5,Female,3872
P3873,Camera & Photo,Canon,1,Female,3873
P3874,Camera & Photo,Nikon,1,Female,3874
P3875,Camera & Photo,Kodak,5,Female,3875
P3876,Home Audio,Bose,2,Male,3876
P3877,Camera & Photo,Nikon,4,Male,3877
P3878,Camera & Photo,Olympus,4,Female,3878
P3879,Camera & Photo,Fujifilm,4,Male,3879
P3880,Camera & Photo,Panasonic,2,Female,3880
P3881,Camera & Photo,Kodak,4,Female,3881
P3882,Camera & Photo,Kodak,5,Female,3882
P3883,Camera & Photo,Kodak,1,Female,3883
P3884,Camera & Photo,Kodak,5,Female,3884
P3885,Camera & Photo,Nikon,1,Female,3885
P3886,Camera & Photo,Canon,5,Female,3886
P3887,Camera & Photo,Sony,3,Male,3887
P3888,Camera & Photo,Nikon,5,Female,3888
P3889,Camera & Photo,Canon,4,Female,3889
P3890,Camera & Photo,Kodak,1,Female&Male,3890
P3891,Camera & Photo,Canon,1,Female,3891
P3892,Camera & Photo,Nikon,5,Female,3892
P3893,Camera & Photo,Kodak,4,Female,3893
P3894,Camera & Photo,Canon,2,Female,3894
P3895,Camera & Photo,Kodak,5,Female,3895
P3896,Television & Video,Panasonic,5,Female&Male,3896
P3897,Computers & Accessories,Linksys,5,Female,3897
P3898,Computers & Accessories,Linksys,2,Female,3898
P3899,Camera & Photo,Olympus,5,Female,3899
P3900,Camera & Photo,Canon,5,Male,3900
P3901,Camera & Photo,Canon,3,Female,3901
P3902,Computers & Accessories,Linksys,1,Female&Male,3902
P3903,Camera & Photo,Kodak,5,Female,3903
P3904,Camera & Photo,Fujifilm,5,Male,3904
P3905,Computers & Accessories,Sony,5,Female,3905
P3906,Computers & Accessories,Linksys,1,Female,3906
P3907,Camera & Photo,Canon,4,Female,3907
P3908,Camera & Photo,Kodak,5,Female,3908
P3909,Camera & Photo,Canon,5,Male,3909
P3910,Camera & Photo,Kodak,5,Female,3910
P3911,Camera & Photo,Kodak,4,Female&Male,3911
P3912,Camera & Photo,Olympus,3,Female,3912
P3913,Camera & Photo,Canon,4,Female,3913
P3914,Camera & Photo,Canon,3,Female,3914
P3915,Camera & Photo,Fujifilm,4,Female,3915
P3916,Home Audio,Bose,1,Female,3916
P3917,Computers & Accessories,Kensington,3,Male,3917
P3918,Camera & Photo,Canon,5,Female,3918
P3919,Camera & Photo,Kodak,5,Female,3919
P3920,Computers & Accessories,Linksys,3,Female,3920
P3921,Camera & Photo,Kodak,4,Female,3921
P3922,Camera & Photo,Kodak,4,Female,3922
P3923,Camera & Photo,Canon,5,Male,3923
P3924,Camera & Photo,Sony,1,Male,3924
P3925,Camera & Photo,Nikon,5,Male,3925
P3926,Camera & Photo,Canon,1,Female,3926
P3927,Camera & Photo,Nikon,4,Female,3927
P3928,Camera & Photo,Olympus,5,Female,3928
P3929,Camera & Photo,Kodak,5,Female,3929
P3930,Camera & Photo,Panasonic,4,Female,3930
P3931,Camera & Photo,Canon,1,Female,3931
P3932,Camera & Photo,Canon,5,Male,3932
P3933,Camera & Photo,Canon,5,Female,3933
P3934,Computers & Accessories,Kensington,1,Male,3934
P3935,Camera & Photo,Toshiba,3,Female,3935
P3936,Headphones,Philips,4,Male,3936
P3937,Camera & Photo,Fujifilm,5,Female,3937
P3938,Headphones,Philips,2,Male,3938
P3939,Camera & Photo,Sony,1,Female&Male,3939
P3940,Camera & Photo,Canon,3,Male,3940
P3941,Headphones,EldHus,5,Female&Male,3941
P3942,Computers & Accessories,Linksys,1,Female,3942
P3943,Portable Audio & Video,Archos,2,Male,3943
P3944,Computers & Accessories,Linksys,5,Female,3944
P3945,Camera & Photo,Nikon,4,Male,3945
P3946,Television & Video,Panasonic,5,Female&Male,3946
P3947,Car Electronics & GPS,Garmin,5,Female&Male,3947
P3948,Camera & Photo,Kodak,5,Female&Male,3948
P3949,Camera & Photo,Vivitar,5,Female&Male,3949
P3950,Camera & Photo,Kodak,4,Female,3950
P3951,Camera & Photo,Sony,4,Male,3951
P3952,Camera & Photo,Kodak,5,Female&Male,3952
P3953,Car Electronics & GPS,Garmin,5,Female&Male,3953
P3954,Camera & Photo,Nikon,1,Female,3954
P3955,Camera & Photo,Kodak,1,Female,3955
P3956,Television & Video,Panasonic,5,Female,3956
P3957,Camera & Photo,JVC,2,Male,3957
P3958,Camera & Photo,Fujifilm,5,Female,3958
P3959,Computers & Accessories,Linksys,2,Female,3959
P3960,Camera & Photo,Nikon,5,Female,3960
P3961,Computers & Accessories,Linksys,5,Female,3961
P3962,Car Electronics & GPS,Garmin,5,Female&Male,3962
P3963,Camera & Photo,Nikon,5,Female,3963
P3964,Camera & Photo,Kodak,5,Female,3964
P3965,Camera & Photo,Nikon,2,Male,3965
P3966,Camera & Photo,JVC,4,Female,3966
P3967,Camera & Photo,JVC,5,Female,3967
P3968,Camera & Photo,Kodak,4,Female,3968
P3969,Camera & Photo,Kodak,3,Female,3969
P3970,Camera & Photo,Nikon,4,Female,3970
P3971,Camera & Photo,Kodak,4,Female,3971
P3972,Camera & Photo,Sony,2,Female&Male,3972
P3973,Camera & Photo,Olympus,3,Male,3973
P3974,Camera & Photo,Canon,5,Male,3974
P3975,Camera & Photo,Canon,5,Male,3975
P3976,Camera & Photo,Sony,1,Female&Male,3976
P3977,Camera & Photo,Canon,4,Female,3977
P3978,Camera & Photo,Kodak,4,Female,3978
P3979,Camera & Photo,Kodak,4,Female&Male,3979
P3980,Car Electronics & GPS,Garmin,5,Female&Male,3980
P3981,Camera & Photo,Sony,4,Female,3981
P3982,Camera & Photo,Panasonic,5,Female,3982
P3983,Headphones,EldHus,5,Female&Male,3983
P3984,Camera & Photo,Olympus,5,Female,3984
P3985,Camera & Photo,Olympus,5,Female,3985
P3986,Camera & Photo,Fujifilm,1,Male,3986
P3987,Camera & Photo,Nikon,4,Male,3987
P3988,Camera & Photo,Canon,5,Male,3988
P3989,Computers & Accessories,Linksys,2,Female,3989
P3990,Camera & Photo,JVC,1,Female,3990
P3991,Camera & Photo,Nikon,1,Male,3991
P3992,Car Electronics & GPS,Garmin,5,Female&Male,3992
P3993,Camera & Photo,JVC,3,Female,3993
P3994,Headphones,Sennheiser,5,Male,3994
P3995,Camera & Photo,Olympus,1,Female,3995
P3996,Camera & Photo,Kodak,4,Female&Male,3996
P3997,Camera & Photo,Canon,1,Female,3997
P3998,Television & Video,Panasonic,5,Female&Male,3998
P3999,Camera & Photo,Canon,4,Female,3999
P4000,Camera & Photo,Kodak,4,Female,4000
P4001,Camera & Photo,Canon,4,Male,4001
P4002,Camera & Photo,Sony,4,Female&Male,4002
P4003,Camera & Photo,Panasonic,5,Female,4003
P4004,Camera & Photo,Kodak,5,Female,4004
P4005,Computers & Accessories,Sennheiser,5,Male,4005
P4006,Camera & Photo,Canon,5,Female,4006
P4007,Camera & Photo,Kodak,5,Female,4007
P4008,Camera & Photo,Nikon,2,Male,4008
P4009,Camera & Photo,Canon,2,Male,4009
P4010,Camera & Photo,Kodak,5,Female,4010
P4011,Camera & Photo,Kodak,5,Female&Male,4011
P4012,Camera & Photo,Canon,2,Female,4012
P4013,Camera & Photo,Olympus,5,Male,4013
P4014,Computers & Accessories,Linksys,3,Female,4014
P4015,Camera & Photo,Fujifilm,5,Female,4015
P4016,Camera & Photo,Canon,4,Male,4016
P4017,Camera & Photo,Canon,4,Male,4017
P4018,Camera & Photo,Kodak,5,Female&Male,4018
P4019,Computers & Accessories,Linksys,4,Female,4019
P4020,Camera & Photo,Kodak,5,Female,4020
P4021,Camera & Photo,Nikon,5,Female,4021
P4022,Camera & Photo,Nikon,1,Female,4022
P4023,Camera & Photo,HP,1,Male,4023
P4024,Camera & Photo,Olympus,1,Female,4024
P4025,Computers & Accessories,Linksys,4,Female,4025
P4026,Camera & Photo,Olympus,3,Female,4026
P4027,Camera & Photo,Panasonic,2,Female,4027
P4028,Camera & Photo,Canon,1,Female,4028
P4029,Camera & Photo,Sony,5,Female,4029
P4030,Camera & Photo,Olympus,4,Male,4030
P4031,Camera & Photo,Kodak,1,Female,4031
P4032,Camera & Photo,Kodak,4,Female,4032
P4033,Camera & Photo,Canon,5,Female,4033
P4034,Camera & Photo,Canon,5,Female,4034
P4035,Camera & Photo,Kodak,5,Female&Male,4035
P4036,Camera & Photo,Panasonic,5,Female,4036
P4037,Camera & Photo,Olympus,4,Female,4037
P4038,Camera & Photo,Sony,2,Female&Male,4038
P4039,Camera & Photo,Olympus,3,Female,4039
P4040,Camera & Photo,Panasonic,4,Female,4040
P4041,Camera & Photo,Olympus,1,Female,4041
P4042,Camera & Photo,Olympus,4,Female,4042
P4043,Camera & Photo,Kodak,5,Female,4043
P4044,Camera & Photo,Olympus,4,Female,4044
P4045,Camera & Photo,Sony,4,Female,4045
P4046,Camera & Photo,Kodak,5,Female,4046
P4047,Camera & Photo,Nikon,5,Female,4047
P4048,Camera & Photo,Canon,5,Female,4048
P4049,Camera & Photo,Kodak,5,Female,4049
P4050,Camera & Photo,Sony,4,Female,4050
P4051,Camera & Photo,Canon,2,Female,4051
P4052,Camera & Photo,Olympus,5,Female,4052
P4053,Television & Video,Panasonic,5,Female,4053
P4054,Camera & Photo,Kodak,1,Female,4054
P4055,Camera & Photo,Kodak,2,Female,4055
P4056,Camera & Photo,Nikon,3,Female,4056
P4057,Camera & Photo,Kodak,5,Female,4057
P4058,Camera & Photo,Kodak,1,Female,4058
P4059,Camera & Photo,JVC,3,Female,4059
P4060,Camera & Photo,Kodak,5,Male,4060
P4061,Camera & Photo,Nikon,5,Female,4061
P4062,Camera & Photo,Fujifilm,5,Female,4062
P4063,Headphones,Sennheiser,3,Male,4063
P4064,Computers & Accessories,Linksys,4,Female,4064
P4065,Camera & Photo,Canon,5,Female,4065
P4066,Camera & Photo,Canon,1,Female,4066
P4067,Camera & Photo,Kodak,2,Female&Male,4067
P4068,Camera & Photo,Canon,5,Male,4068
P4069,Camera & Photo,Kodak,4,Female,4069
P4070,Camera & Photo,Nikon,2,Male,4070
P4071,Camera & Photo,Nikon,1,Female,4071
P4072,Camera & Photo,Kodak,5,Female,4072
P4073,Camera & Photo,Kodak,4,Female,4073
P4074,Camera & Photo,Kodak,3,Female,4074
P4075,Computers & Accessories,Linksys,4,Female,4075
P4076,Camera & Photo,Kodak,5,Female,4076
P4077,Camera & Photo,Kodak,5,Female,4077
P4078,Camera & Photo,Canon,1,Female&Male,4078
P4079,Camera & Photo,Olympus,2,Female,4079
P4080,Camera & Photo,Kodak,1,Female,4080
P4081,Camera & Photo,Fujifilm,5,Female,4081
P4082,Camera & Photo,Sony,4,Male,4082
P4083,Computers & Accessories,Linksys,5,Female,4083
P4084,Camera & Photo,Panasonic,5,Female,4084
P4085,Camera & Photo,Fujifilm,4,Male,4085
P4086,Camera & Photo,Fujifilm,5,Female,4086
P4087,Camera & Photo,Canon,4,Female&Male,4087
P4088,Computers & Accessories,Sennheiser,5,Male,4088
P4089,Camera & Photo,Canon,5,Male,4089
P4090,Camera & Photo,Fujifilm,3,Female,4090
P4091,Camera & Photo,Fujifilm,5,Female,4091
P4092,Camera & Photo,JVC,1,Female,4092
P4093,Camera & Photo,JVC,2,Female,4093
P4094,Camera & Photo,Canon,5,Male,4094
P4095,Camera & Photo,Kodak,5,Female,4095
P4096,Camera & Photo,Canon,1,Female,4096
P4097,Camera & Photo,Olympus,5,Female,4097
P4098,Camera & Photo,Canon,5,Male,4098
P4099,Camera & Photo,Canon,4,Female,4099
P4100,Camera & Photo,Fujifilm,4,Female,4100
P4101,Camera & Photo,Kodak,2,Female,4101
P4102,Camera & Photo,Kodak,5,Female,4102
P4103,Headphones,Sennheiser,5,Male,4103
P4104,Camera & Photo,Kodak,5,Female&Male,4104
P4105,Camera & Photo,Kodak,2,Female,4105
P4106,Camera & Photo,Olympus,2,Female&Male,4106
P4107,Camera & Photo,Canon,5,Male,4107
P4108,Television & Video,Panasonic,5,Female,4108
P4109,Camera & Photo,Canon,1,Female,4109
P4110,Camera & Photo,Nikon,2,Male,4110
P4111,Camera & Photo,Nikon,2,Male,4111
P4112,Camera & Photo,Kodak,2,Female&Male,4112
P4113,Camera & Photo,Olympus,5,Male,4113
P4114,Camera & Photo,HP,4,Male,4114
P4115,Camera & Photo,Fujifilm,3,Female,4115
P4116,Camera & Photo,Canon,1,Female,4116
P4117,Camera & Photo,Kodak,5,Female,4117
P4118,Camera & Photo,Canon,5,Male,4118
P4119,Camera & Photo,Kodak,5,Female,4119
P4120,Camera & Photo,Kodak,5,Female&Male,4120
P4121,Accessories & Supplies,Sennheiser,4,Male,4121
P4122,Computers & Accessories,Linksys,4,Female,4122
P4123,Computers & Accessories,Linksys,1,Female&Male,4123
P4124,Camera & Photo,Panasonic,5,Female,4124
P4125,Camera & Photo,HP,1,Male,4125
P4126,Camera & Photo,Kodak,1,Female&Male,4126
P4127,Camera & Photo,Fujifilm,5,Female,4127
P4128,Headphones,Sennheiser,5,Male,4128
P4129,Camera & Photo,Fujifilm,2,Male,4129
P4130,Camera & Photo,Kodak,5,Female,4130
P4131,Camera & Photo,Nikon,4,Male,4131
P4132,Camera & Photo,Kodak,5,Female,4132
P4133,Camera & Photo,Kodak,5,Male,4133
P4134,Television & Video,Panasonic,5,Female&Male,4134
P4135,Camera & Photo,Canon,5,Male,4135
P4136,Camera & Photo,Olympus,5,Female,4136
P4137,Camera & Photo,Panasonic,5,Female,4137
P4138,Camera & Photo,Kodak,5,Female,4138
P4139,Camera & Photo,Kodak,5,Female,4139
P4140,Camera & Photo,Kodak,4,Female&Male,4140
P4141,Camera & Photo,Nikon,5,Female,4141
P4142,Camera & Photo,Kodak,1,Female,4142
P4143,Camera & Photo,Fujifilm,2,Male,4143
P4144,Camera & Photo,Samsung,3,Female,4144
P4145,Camera & Photo,Vivitar,5,Female,4145
P4146,Camera & Photo,Sony,4,Male,4146
P4147,Camera & Photo,Nikon,2,Female,4147
P4148,Camera & Photo,Canon,2,Female,4148
P4149,Camera & Photo,Nikon,5,Female,4149
P4150,Camera & Photo,JVC,2,Female,4150
P4151,Television & Video,Panasonic,5,Female,4151
P4152,Camera & Photo,HP,3,Male,4152
P4153,Camera & Photo,Samsung,4,Female,4153
P4154,Camera & Photo,Kodak,5,Female,4154
P4155,Camera & Photo,Panasonic,3,Female,4155
P4156,Camera & Photo,Nikon,1,Female,4156
P4157,Camera & Photo,Samsung,4,Female,4157
P4158,Camera & Photo,Kodak,5,Female&Male,4158
P4159,Camera & Photo,Olympus,4,Female,4159
P4160,Camera & Photo,Nikon,2,Female,4160
P4161,Camera & Photo,Sony,1,Female&Male,4161
P4162,Camera & Photo,Sony,1,Female,4162
P4163,Camera & Photo,Kodak,5,Female,4163
P4164,Camera & Photo,Kodak,1,Female&Male,4164
P4165,Camera & Photo,Nikon,2,Female,4165
P4166,Camera & Photo,Nikon,1,Female,4166
P4167,Headphones,Sennheiser,3,Male,4167
P4168,Camera & Photo,Fujifilm,2,Male,4168
P4169,Camera & Photo,Olympus,1,Male,4169
P4170,Camera & Photo,Canon,3,Female&Male,4170
P4171,Camera & Photo,Olympus,3,Male,4171
P4172,Camera & Photo,Olympus,2,Male,4172
P4173,Camera & Photo,Fujifilm,5,Female,4173
P4174,Camera & Photo,Kodak,2,Male,4174
P4175,Camera & Photo,Kodak,4,Female,4175
P4176,Headphones,Sennheiser,5,Male,4176
P4177,Camera & Photo,Kodak,2,Female,4177
P4178,Camera & Photo,Sony,5,Female&Male,4178
P4179,Camera & Photo,Olympus,1,Female,4179
P4180,Camera & Photo,Kodak,4,Female,4180
P4181,Computers & Accessories,Linksys,3,Female,4181
P4182,Camera & Photo,Fujifilm,5,Female,4182
P4183,Camera & Photo,Kodak,2,Female&Male,4183
P4184,Camera & Photo,Nikon,4,Male,4184
P4185,Camera & Photo,Canon,5,Female,4185
P4186,Camera & Photo,Canon,5,Male,4186
P4187,Camera & Photo,Canon,5,Male,4187
P4188,Camera & Photo,Vivitar,4,Female,4188
P4189,Headphones,Sennheiser,5,Male,4189
P4190,Camera & Photo,Canon,4,Female,4190
P4191,Camera & Photo,Kodak,3,Male,4191
P4192,Television & Video,Panasonic,5,Female&Male,4192
P4193,Camera & Photo,Kodak,2,Female,4193
P4194,Camera & Photo,Kodak,4,Female&Male,4194
P4195,Camera & Photo,Canon,5,Male,4195
P4196,Camera & Photo,Nikon,4,Female,4196
P4197,Camera & Photo,Canon,1,Female,4197
P4198,Camera & Photo,Kodak,2,Female,4198
P4199,Camera & Photo,Sony,3,Female,4199
P4200,Camera & Photo,Panasonic,5,Female,4200
P4201,Camera & Photo,Kodak,5,Male,4201
P4202,Camera & Photo,Canon,5,Female,4202
P4203,Camera & Photo,Kodak,5,Female,4203
P4204,Camera & Photo,Kodak,5,Female,4204
P4205,Camera & Photo,Canon,5,Male,4205
P4206,Camera & Photo,Nikon,2,Female,4206
P4207,Camera & Photo,Canon,5,Male,4207
P4208,Camera & Photo,Nikon,5,Female,4208
P4209,Camera & Photo,Nikon,1,Female,4209
P4210,Television & Video,Panasonic,5,Female&Male,4210
P4211,Computers & Accessories,Linksys,5,Female,4211
P4212,Camera & Photo,Kodak,5,Female,4212
P4213,Camera & Photo,Canon,4,Female,4213
P4214,Camera & Photo,Kodak,3,Female,4214
P4215,Camera & Photo,Kodak,5,Female&Male,4215
P4216,Camera & Photo,Kodak,4,Male,4216
P4217,Headphones,Sennheiser,4,Male,4217
P4218,Camera & Photo,HP,3,Male,4218
P4219,Camera & Photo,Panasonic,2,Female,4219
P4220,Computers & Accessories,Kensington,1,Male,4220
P4221,Camera & Photo,Fujifilm,2,Female,4221
P4222,Camera & Photo,Nikon,3,Female,4222
P4223,Camera & Photo,Nikon,5,Female,4223
P4224,Camera & Photo,Kodak,4,Female,4224
P4225,Headphones,Philips,4,Male,4225
P4226,Camera & Photo,Kodak,4,Female,4226
P4227,Camera & Photo,Nikon,4,Female,4227
P4228,Computers & Accessories,Linksys,2,Female&Male,4228
P4229,Camera & Photo,Kodak,4,Female&Male,4229
P4230,Camera & Photo,Vivitar,3,Female,4230
P4231,Camera & Photo,Kodak,4,Female,4231
P4232,Camera & Photo,Fujifilm,4,Female,4232
P4233,Camera & Photo,Kodak,5,Male,4233
P4234,Camera & Photo,Kodak,4,Male,4234
P4235,Camera & Photo,Panasonic,4,Female,4235
P4236,Camera & Photo,Olympus,5,Female,4236
P4237,Camera & Photo,Nikon,5,Female,4237
P4238,Camera & Photo,Canon,2,Female,4238
P4239,Headphones,Sennheiser,5,Male,4239
P4240,Camera & Photo,Kodak,2,Female,4240
P4241,Camera & Photo,Nikon,3,Female,4241
P4242,Camera & Photo,Fujifilm,5,Female,4242
P4243,Camera & Photo,JVC,4,Female,4243
P4244,Camera & Photo,Olympus,5,Female,4244
P4245,Camera & Photo,Kodak,5,Female,4245
P4246,Computers & Accessories,Linksys,5,Female&Male,4246
P4247,Camera & Photo,Panasonic,5,Female,4247
P4248,Camera & Photo,Nikon,3,Male,4248
P4249,Computers & Accessories,Linksys,3,Female,4249
P4250,Camera & Photo,Kodak,4,Male,4250
P4251,Camera & Photo,Kodak,1,Female,4251
P4252,Computers & Accessories,Linksys,5,Female,4252
P4253,Camera & Photo,Kodak,5,Female&Male,4253
P4254,Computers & Accessories,Linksys,3,Female,4254
P4255,Camera & Photo,Olympus,1,Female,4255
P4256,Camera & Photo,Panasonic,4,Female,4256
